STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00094728,New York,15-08-2011,0.56,,77,68
USW00094728,New York,16-08-2011,0.02,,78,65
USW00094728,New York,17-08-2011,0,,86,66
USW00094728,New York,18-08-2011,0.07,,83,67
USW00094728,New York,19-08-2011,1.24,,84,65
USW00094728,New York,20-08-2011,0,,85,64
USW00094728,New York,21-08-2011,0.67,,84,70
USW00094728,New York,22-08-2011,0,,77,65
USW00094728,New York,23-08-2011,0,,79,61
USW00094728,New York,24-08-2011,0,,80,67
USW00094728,New York,25-08-2011,0.49,,78,72
USW00094728,New York,26-08-2011,0,,83,71
USW00094728,New York,27-08-2011,2.88,,78,71
USW00094728,New York,28-08-2011,3.99,,75,65
USW00094728,New York,29-08-2011,0,,77,59
USW00094728,New York,30-08-2011,0,,82,61
USW00094728,New York,31-08-2011,0,,85,63
USW00094728,New York,01-09-2011,0,,83,66
USW00094728,New York,02-09-2011,0,,78,65
USW00094728,New York,03-09-2011,0,,83,66
USW00094728,New York,04-09-2011,0,,86,72
USW00094728,New York,05-09-2011,0,,81,72
USW00094728,New York,06-09-2011,3.22,,75,60
USW00094728,New York,07-09-2011,1.21,,68,62
USW00094728,New York,08-09-2011,0.9,,79,63
USW00094728,New York,09-09-2011,0,,84,67
USW00094728,New York,10-09-2011,0,,80,68
USW00094728,New York,11-09-2011,0.01,,71,64
USW00094728,New York,12-09-2011,0,,80,66
USW00094728,New York,13-09-2011,0,,82,67
USW00094728,New York,14-09-2011,0,,85,70
USW00094728,New York,15-09-2011,0.07,,76,53
USW00094728,New York,16-09-2011,0,,65,51
USW00094728,New York,17-09-2011,0,,65,53
USW00094728,New York,18-09-2011,0,,68,53
USW00094728,New York,19-09-2011,0,,68,52
USW00094728,New York,20-09-2011,0.06,,68,61
USW00094728,New York,21-09-2011,0.06,,73,63
USW00094728,New York,22-09-2011,0.02,,80,68
USW00094728,New York,23-09-2011,2.61,,73,69
USW00094728,New York,24-09-2011,0,,76,70
USW00094728,New York,25-09-2011,0,,80,70
USW00094728,New York,26-09-2011,0,,80,68
USW00094728,New York,27-09-2011,0,,77,69
USW00094728,New York,28-09-2011,0.11,,74,68
USW00094728,New York,29-09-2011,0.4,,73,61
USW00094728,New York,30-09-2011,0.72,,76,58
USW00094728,New York,01-10-2011,0.39,,67,50
USW00094728,New York,02-10-2011,0.06,,64,50
USW00094728,New York,03-10-2011,0.05,,58,48
USW00094728,New York,04-10-2011,0,,63,49
USW00094728,New York,05-10-2011,0,,71,53
USW00094728,New York,06-10-2011,0,,67,47
USW00094728,New York,07-10-2011,0,,66,48
USW00094728,New York,08-10-2011,0,,77,54
USW00094728,New York,09-10-2011,0,,84,60
USW00094728,New York,10-10-2011,0,,81,61
USW00094728,New York,11-10-2011,0,,73,62
USW00094728,New York,12-10-2011,0.45,,63,58
USW00094728,New York,13-10-2011,0.34,,66,58
USW00094728,New York,14-10-2011,1.02,,70,57
USW00094728,New York,15-10-2011,0,,65,54
USW00094728,New York,16-10-2011,0,,66,54
USW00094728,New York,17-10-2011,0,,65,57
USW00094728,New York,18-10-2011,0.01,,68,54
USW00094728,New York,19-10-2011,1.12,,62,60
USW00094728,New York,20-10-2011,0.01,,67,54
USW00094728,New York,21-10-2011,0,,56,50
USW00094728,New York,22-10-2011,0,,60,47
USW00094728,New York,23-10-2011,0,,59,50
USW00094728,New York,24-10-2011,0,,61,50
USW00094728,New York,25-10-2011,0,,62,50
USW00094728,New York,26-10-2011,0,,62,51
USW00094728,New York,27-10-2011,0.63,,61,38
USW00094728,New York,28-10-2011,0,,49,36
USW00094728,New York,29-10-2011,2,,45,33
USW00094728,New York,30-10-2011,0.01,,46,33
USW00094728,New York,31-10-2011,0,,53,37
USW00094728,New York,01-11-2011,0,,55,45
USW00094728,New York,02-11-2011,0,,57,42
USW00094728,New York,03-11-2011,0,,59,46
USW00094728,New York,04-11-2011,0,,53,41
USW00094728,New York,05-11-2011,0,,49,36
USW00094728,New York,06-11-2011,0,,54,38
USW00094728,New York,07-11-2011,0,,62,45
USW00094728,New York,08-11-2011,0,,68,53
USW00094728,New York,09-11-2011,0,,65,51
USW00094728,New York,10-11-2011,0.02,,67,47
USW00094728,New York,11-11-2011,0.02,,48,41
USW00094728,New York,12-11-2011,0,,57,39
USW00094728,New York,13-11-2011,0,,61,47
USW00094728,New York,14-11-2011,0,,69,54
USW00094728,New York,15-11-2011,0,,65,58
USW00094728,New York,16-11-2011,0.73,,59,53
USW00094728,New York,17-11-2011,0.07,,53,40
USW00094728,New York,18-11-2011,0,,46,36
USW00094728,New York,19-11-2011,0,,51,38
USW00094728,New York,20-11-2011,0,,65,49
USW00094728,New York,21-11-2011,0.12,,59,46
USW00094728,New York,22-11-2011,1.16,,50,43
USW00094728,New York,23-11-2011,0.46,,53,39
USW00094728,New York,24-11-2011,0,,54,37
USW00094728,New York,25-11-2011,0,,61,46
USW00094728,New York,26-11-2011,0,,65,50
USW00094728,New York,27-11-2011,0,,63,47
USW00094728,New York,28-11-2011,0,,70,56
USW00094728,New York,29-11-2011,0.47,,66,51
USW00094728,New York,30-11-2011,0,,52,43
USW00094728,New York,01-12-2011,0,,50,37
USW00094728,New York,02-12-2011,0,,52,39
USW00094728,New York,03-12-2011,0,,47,37
USW00094728,New York,04-12-2011,0,,55,42
USW00094728,New York,05-12-2011,0,,59,47
USW00094728,New York,06-12-2011,0.2,,62,56
USW00094728,New York,07-12-2011,1.68,,62,42
USW00094728,New York,08-12-2011,0.16,,45,36
USW00094728,New York,09-12-2011,0,,52,36
USW00094728,New York,10-12-2011,0,,46,32
USW00094728,New York,11-12-2011,0,,39,29
USW00094728,New York,12-12-2011,0,,44,33
USW00094728,New York,13-12-2011,0,,47,32
USW00094728,New York,14-12-2011,0,,50,36
USW00094728,New York,15-12-2011,0,,59,47
USW00094728,New York,16-12-2011,0,,59,41
USW00094728,New York,17-12-2011,0,,42,31
USW00094728,New York,18-12-2011,0,,31,22
USW00094728,New York,19-12-2011,0,,47,28
USW00094728,New York,20-12-2011,0.01,,48,41
USW00094728,New York,21-12-2011,0.11,,62,42
USW00094728,New York,22-12-2011,0.06,,58,48
USW00094728,New York,23-12-2011,0.75,,49,35
USW00094728,New York,24-12-2011,0,,36,29
USW00094728,New York,25-12-2011,0,,46,31
USW00094728,New York,26-12-2011,0,,45,38
USW00094728,New York,27-12-2011,1.02,,57,38
USW00094728,New York,28-12-2011,0,,50,31
USW00094728,New York,29-12-2011,0,,38,24
USW00094728,New York,30-12-2011,0,,51,37
USW00094728,New York,31-12-2011,0.01,,54,46
USW00094728,New York,01-01-2012,0.05,,52,41
USW00094728,New York,02-01-2012,0,,50,33
USW00094728,New York,03-01-2012,0,,33,15
USW00094728,New York,04-01-2012,0,,27,13
USW00094728,New York,05-01-2012,0,,40,27
USW00094728,New York,06-01-2012,0,,53,35
USW00094728,New York,07-01-2012,0,,62,46
USW00094728,New York,08-01-2012,0,,46,33
USW00094728,New York,09-01-2012,0,,41,31
USW00094728,New York,10-01-2012,0,,47,33
USW00094728,New York,11-01-2012,0.07,,48,37
USW00094728,New York,12-01-2012,1.38,,45,41
USW00094728,New York,13-01-2012,0.09,,50,28
USW00094728,New York,14-01-2012,0,,32,27
USW00094728,New York,15-01-2012,0,,27,15
USW00094728,New York,16-01-2012,0.04,,37,15
USW00094728,New York,17-01-2012,0.19,,53,36
USW00094728,New York,18-01-2012,0,,54,24
USW00094728,New York,19-01-2012,0,,37,20
USW00094728,New York,20-01-2012,0,,36,24
USW00094728,New York,21-01-2012,0.39,,29,22
USW00094728,New York,22-01-2012,0,,34,18
USW00094728,New York,23-01-2012,0.37,,53,34
USW00094728,New York,24-01-2012,0,,53,42
USW00094728,New York,25-01-2012,0,,44,36
USW00094728,New York,26-01-2012,0.18,,40,33
USW00094728,New York,27-01-2012,0.47,,59,40
USW00094728,New York,28-01-2012,0,,46,38
USW00094728,New York,29-01-2012,0,,44,34
USW00094728,New York,30-01-2012,0,,40,34
USW00094728,New York,31-01-2012,0,,59,38
USW00094728,New York,01-02-2012,0.03,,62,48
USW00094728,New York,02-02-2012,0,,50,35
USW00094728,New York,03-02-2012,0,,44,30
USW00094728,New York,04-02-2012,0,,46,35
USW00094728,New York,05-02-2012,0,,40,32
USW00094728,New York,06-02-2012,0,,51,33
USW00094728,New York,07-02-2012,0,,49,38
USW00094728,New York,08-02-2012,0.01,,38,31
USW00094728,New York,09-02-2012,0,,46,31
USW00094728,New York,10-02-2012,0,,45,34
USW00094728,New York,11-02-2012,0.08,,38,32
USW00094728,New York,12-02-2012,0.01,,32,20
USW00094728,New York,13-02-2012,0,,44,28
USW00094728,New York,14-02-2012,0.02,,47,36
USW00094728,New York,15-02-2012,0.01,,46,39
USW00094728,New York,16-02-2012,0.19,,44,36
USW00094728,New York,17-02-2012,0.03,,50,41
USW00094728,New York,18-02-2012,0.02,,48,35
USW00094728,New York,19-02-2012,0,,44,35
USW00094728,New York,20-02-2012,0,,46,31
USW00094728,New York,21-02-2012,0,,46,32
USW00094728,New York,22-02-2012,0,,57,43
USW00094728,New York,23-02-2012,0,,58,46
USW00094728,New York,24-02-2012,0.6,,46,36
USW00094728,New York,25-02-2012,0,,45,33
USW00094728,New York,26-02-2012,0,,45,29
USW00094728,New York,27-02-2012,0,,59,36
USW00094728,New York,28-02-2012,0,,50,40
USW00094728,New York,29-02-2012,0.37,,42,38
USW00094728,New York,01-03-2012,0.13,,41,37
USW00094728,New York,02-03-2012,0.16,,42,33
USW00094728,New York,03-03-2012,0.12,,56,42
USW00094728,New York,04-03-2012,0,,45,36
USW00094728,New York,05-03-2012,0,,44,28
USW00094728,New York,06-03-2012,0,,44,25
USW00094728,New York,07-03-2012,0,,62,37
USW00094728,New York,08-03-2012,0,,71,53
USW00094728,New York,09-03-2012,0.02,,64,37
USW00094728,New York,10-03-2012,0,,43,29
USW00094728,New York,11-03-2012,0,,61,36
USW00094728,New York,12-03-2012,0,,71,47
USW00094728,New York,13-03-2012,0.04,,74,54
USW00094728,New York,14-03-2012,0,,70,50
USW00094728,New York,15-03-2012,0,,52,43
USW00094728,New York,16-03-2012,0.03,,51,43
USW00094728,New York,17-03-2012,0,,62,45
USW00094728,New York,18-03-2012,0,,64,46
USW00094728,New York,19-03-2012,0,,74,55
USW00094728,New York,20-03-2012,0,,73,55
USW00094728,New York,21-03-2012,0,,67,57
USW00094728,New York,22-03-2012,0,,78,56
USW00094728,New York,23-03-2012,0,,76,58
USW00094728,New York,24-03-2012,0.01,,65,47
USW00094728,New York,25-03-2012,0.06,,52,45
USW00094728,New York,26-03-2012,0,,54,34
USW00094728,New York,27-03-2012,0,,51,30
USW00094728,New York,28-03-2012,0.02,,67,44
USW00094728,New York,29-03-2012,0,,61,43
USW00094728,New York,30-03-2012,0.11,,57,40
USW00094728,New York,31-03-2012,0.26,,43,38
USW00094728,New York,01-04-2012,0.51,,52,42
USW00094728,New York,02-04-2012,0.04,,57,40
USW00094728,New York,03-04-2012,0,,64,40
USW00094728,New York,04-04-2012,0,,68,47
USW00094728,New York,05-04-2012,0,,58,42
USW00094728,New York,06-04-2012,0,,59,38
USW00094728,New York,07-04-2012,0,,61,40
USW00094728,New York,08-04-2012,0,,67,44
USW00094728,New York,09-04-2012,0,,64,49
USW00094728,New York,10-04-2012,0,,60,45
USW00094728,New York,11-04-2012,0,,53,43
USW00094728,New York,12-04-2012,0,,61,43
USW00094728,New York,13-04-2012,0,,65,43
USW00094728,New York,14-04-2012,0,,72,50
USW00094728,New York,15-04-2012,0,,77,58
USW00094728,New York,16-04-2012,0,,88,65
USW00094728,New York,17-04-2012,0,,78,61
USW00094728,New York,18-04-2012,0.01,,62,49
USW00094728,New York,19-04-2012,0.04,,70,47
USW00094728,New York,20-04-2012,0,,71,54
USW00094728,New York,21-04-2012,0.22,,71,54
USW00094728,New York,22-04-2012,2.45,,54,46
USW00094728,New York,23-04-2012,0.22,,54,42
USW00094728,New York,24-04-2012,0,,59,41
USW00094728,New York,25-04-2012,0,,62,43
USW00094728,New York,26-04-2012,0.03,,61,45
USW00094728,New York,27-04-2012,0.04,,56,41
USW00094728,New York,28-04-2012,0,,60,38
USW00094728,New York,29-04-2012,0,,63,44
USW00094728,New York,30-04-2012,0,,62,43
USW00094728,New York,01-05-2012,0.62,,68,51
USW00094728,New York,02-05-2012,0.08,,53,50
USW00094728,New York,03-05-2012,0.47,,58,50
USW00094728,New York,04-05-2012,0.1,,73,54
USW00094728,New York,05-05-2012,0,,63,56
USW00094728,New York,06-05-2012,0,,65,53
USW00094728,New York,07-05-2012,0.01,,65,52
USW00094728,New York,08-05-2012,0.04,,66,55
USW00094728,New York,09-05-2012,0.33,,69,57
USW00094728,New York,10-05-2012,0.19,,64,52
USW00094728,New York,11-05-2012,0,,68,49
USW00094728,New York,12-05-2012,0,,78,53
USW00094728,New York,13-05-2012,0,,81,63
USW00094728,New York,14-05-2012,0,,70,63
USW00094728,New York,15-05-2012,0.54,,65,61
USW00094728,New York,16-05-2012,0.09,,78,61
USW00094728,New York,17-05-2012,0,,72,53
USW00094728,New York,18-05-2012,0,,72,54
USW00094728,New York,19-05-2012,0,,80,53
USW00094728,New York,20-05-2012,0,,78,57
USW00094728,New York,21-05-2012,1.4,,62,57
USW00094728,New York,22-05-2012,0.23,,70,60
USW00094728,New York,23-05-2012,0.03,,75,64
USW00094728,New York,24-05-2012,0.95,,66,62
USW00094728,New York,25-05-2012,0,,75,60
USW00094728,New York,26-05-2012,0.02,,84,67
USW00094728,New York,27-05-2012,0.06,,81,64
USW00094728,New York,28-05-2012,0,,89,71
USW00094728,New York,29-05-2012,0.21,,89,68
USW00094728,New York,30-05-2012,0.01,,76,68
USW00094728,New York,31-05-2012,0,,79,66
USW00094728,New York,01-06-2012,0.25,,74,62
USW00094728,New York,02-06-2012,0.39,,75,61
USW00094728,New York,03-06-2012,0.01,,76,58
USW00094728,New York,04-06-2012,0.18,,63,54
USW00094728,New York,05-06-2012,0.01,,64,51
USW00094728,New York,06-06-2012,0.01,,72,54
USW00094728,New York,07-06-2012,0.01,,78,58
USW00094728,New York,08-06-2012,0,,81,60
USW00094728,New York,09-06-2012,0,,78,64
USW00094728,New York,10-06-2012,0,,84,66
USW00094728,New York,11-06-2012,0,,77,64
USW00094728,New York,12-06-2012,1.02,,72,65
USW00094728,New York,13-06-2012,0.32,,69,64
USW00094728,New York,14-06-2012,0,,77,62
USW00094728,New York,15-06-2012,0,,80,60
USW00094728,New York,16-06-2012,0,,80,60
USW00094728,New York,17-06-2012,0,,73,58
USW00094728,New York,18-06-2012,0,,72,57
USW00094728,New York,19-06-2012,0,,77,63
USW00094728,New York,20-06-2012,0,,94,70
USW00094728,New York,21-06-2012,0,,94,79
USW00094728,New York,22-06-2012,0.35,,90,70
USW00094728,New York,23-06-2012,0,,84,69
USW00094728,New York,24-06-2012,0.06,,84,66
USW00094728,New York,25-06-2012,0.15,,74,62
USW00094728,New York,26-06-2012,0,,72,58
USW00094728,New York,27-06-2012,0,,81,62
USW00094728,New York,28-06-2012,0,,88,68
USW00094728,New York,29-06-2012,0.21,,93,68
USW00094728,New York,30-06-2012,0,,93,77
USW00094728,New York,01-07-2012,0,,94,74
USW00094728,New York,02-07-2012,0,,88,72
USW00094728,New York,03-07-2012,0,,89,71
USW00094728,New York,04-07-2012,0.06,,92,70
USW00094728,New York,05-07-2012,0,,95,77
USW00094728,New York,06-07-2012,0,,93,72
USW00094728,New York,07-07-2012,0.5,,97,72
USW00094728,New York,08-07-2012,0.09,,92,72
USW00094728,New York,09-07-2012,0,,86,73
USW00094728,New York,10-07-2012,0,,87,69
USW00094728,New York,11-07-2012,0,,85,71
USW00094728,New York,12-07-2012,0,,89,70
USW00094728,New York,13-07-2012,0,,89,74
USW00094728,New York,14-07-2012,0,,85,73
USW00094728,New York,15-07-2012,0.26,,89,71
USW00094728,New York,16-07-2012,0,,91,70
USW00094728,New York,17-07-2012,0,,96,74
USW00094728,New York,18-07-2012,1.76,,100,73
USW00094728,New York,19-07-2012,0.02,,76,68
USW00094728,New York,20-07-2012,0.58,,72,61
USW00094728,New York,21-07-2012,0,,78,61
USW00094728,New York,22-07-2012,0,,83,65
USW00094728,New York,23-07-2012,0.15,,86,71
USW00094728,New York,24-07-2012,0,,91,74
USW00094728,New York,25-07-2012,0,,85,67
USW00094728,New York,26-07-2012,0.6,,88,68
USW00094728,New York,27-07-2012,0,,87,71
USW00094728,New York,28-07-2012,0.18,,81,68
USW00094728,New York,29-07-2012,0.01,,80,68
USW00094728,New York,30-07-2012,0,,81,68
USW00094728,New York,31-07-2012,0,,80,70
USW00094728,New York,01-08-2012,0.64,,78,70
USW00094728,New York,02-08-2012,0,,87,70
USW00094728,New York,03-08-2012,0,,89,75
USW00094728,New York,04-08-2012,0,,90,75
USW00094728,New York,05-08-2012,0.22,,91,73
USW00094728,New York,06-08-2012,0.01,,86,72
USW00094728,New York,07-08-2012,0,,83,68
USW00094728,New York,08-08-2012,0,,86,73
USW00094728,New York,09-08-2012,0,,88,73
USW00094728,New York,10-08-2012,0.24,,80,70
USW00094728,New York,11-08-2012,0,,87,75
USW00094728,New York,12-08-2012,0,,87,73
USW00094728,New York,13-08-2012,0,,86,69
USW00094728,New York,14-08-2012,0.01,,79,72
USW00094728,New York,15-08-2012,0.57,,82,67
USW00094728,New York,16-08-2012,0,,85,66
USW00094728,New York,17-08-2012,0.15,,88,65
USW00094728,New York,18-08-2012,0.32,,79,63
USW00094728,New York,19-08-2012,0,,74,62
USW00094728,New York,20-08-2012,0,,78,65
USW00094728,New York,21-08-2012,0,,82,66
USW00094728,New York,22-08-2012,0,,82,68
USW00094728,New York,23-08-2012,0,,85,69
USW00094728,New York,24-08-2012,0,,87,69
USW00094728,New York,25-08-2012,0,,86,70
USW00094728,New York,26-08-2012,0,,84,68
USW00094728,New York,27-08-2012,0.61,,81,70
USW00094728,New York,28-08-2012,0.14,,87,73
USW00094728,New York,29-08-2012,0,,79,67
USW00094728,New York,30-08-2012,0,,82,61
USW00094728,New York,31-08-2012,0,,91,69
USW00094728,New York,01-09-2012,0,,91,74
USW00094728,New York,02-09-2012,0,,82,71
USW00094728,New York,03-09-2012,0,,79,71
USW00094728,New York,04-09-2012,0.13,,80,70
USW00094728,New York,05-09-2012,0.07,,80,71
USW00094728,New York,06-09-2012,0,,80,69
USW00094728,New York,07-09-2012,0,,87,71
USW00094728,New York,08-09-2012,0.39,,81,63
USW00094728,New York,09-09-2012,0,,78,63
USW00094728,New York,10-09-2012,0,,72,58
USW00094728,New York,11-09-2012,0,,73,54
USW00094728,New York,12-09-2012,0,,80,59
USW00094728,New York,13-09-2012,0,,81,63
USW00094728,New York,14-09-2012,0,,80,64
USW00094728,New York,15-09-2012,0.01,,73,60
USW00094728,New York,16-09-2012,0,,75,56
USW00094728,New York,17-09-2012,0,,78,57
USW00094728,New York,18-09-2012,1.54,,75,67
USW00094728,New York,19-09-2012,0,,70,57
USW00094728,New York,20-09-2012,0,,69,54
USW00094728,New York,21-09-2012,0,,75,60
USW00094728,New York,22-09-2012,0.22,,76,60
USW00094728,New York,23-09-2012,0,,68,55
USW00094728,New York,24-09-2012,0,,67,53
USW00094728,New York,25-09-2012,0,,72,54
USW00094728,New York,26-09-2012,0.01,,77,63
USW00094728,New York,27-09-2012,0.06,,75,63
USW00094728,New York,28-09-2012,1.96,,69,60
USW00094728,New York,29-09-2012,0,,65,57
USW00094728,New York,30-09-2012,0,,68,55
USW00094728,New York,01-10-2012,0,,70,52
USW00094728,New York,02-10-2012,0.38,,69,62
USW00094728,New York,03-10-2012,0,,73,63
USW00094728,New York,04-10-2012,0,,74,66
USW00094728,New York,05-10-2012,0,,78,61
USW00094728,New York,06-10-2012,0,,77,54
USW00094728,New York,07-10-2012,0.19,,54,46
USW00094728,New York,08-10-2012,0,,55,44
USW00094728,New York,09-10-2012,0.03,,58,50
USW00094728,New York,10-10-2012,0.25,,66,53
USW00094728,New York,11-10-2012,0,,59,47
USW00094728,New York,12-10-2012,0,,56,42
USW00094728,New York,13-10-2012,0,,53,38
USW00094728,New York,14-10-2012,0,,70,53
USW00094728,New York,15-10-2012,0.2,,71,59
USW00094728,New York,16-10-2012,0,,59,48
USW00094728,New York,17-10-2012,0,,61,44
USW00094728,New York,18-10-2012,0,,65,50
USW00094728,New York,19-10-2012,0.89,,66,61
USW00094728,New York,20-10-2012,0,,69,54
USW00094728,New York,21-10-2012,0,,65,49
USW00094728,New York,22-10-2012,0,,66,49
USW00094728,New York,23-10-2012,0.03,,65,54
USW00094728,New York,24-10-2012,0,,59,56
USW00094728,New York,25-10-2012,0,,62,55
USW00094728,New York,26-10-2012,0,,65,57
USW00094728,New York,27-10-2012,0,,65,59
USW00094728,New York,28-10-2012,0,,59,55
USW00094728,New York,29-10-2012,0.67,,62,52
USW00094728,New York,30-10-2012,0.27,,54,47
USW00094728,New York,31-10-2012,0.01,,50,44
USW00094728,New York,01-11-2012,0,,51,43
USW00094728,New York,02-11-2012,0,,53,42
USW00094728,New York,03-11-2012,0,,51,40
USW00094728,New York,04-11-2012,0,,51,39
USW00094728,New York,05-11-2012,0,,45,35
USW00094728,New York,06-11-2012,0,,42,31
USW00094728,New York,07-11-2012,1.12,,41,31
USW00094728,New York,08-11-2012,0.06,,48,32
USW00094728,New York,09-11-2012,0,,53,36
USW00094728,New York,10-11-2012,0,,55,42
USW00094728,New York,11-11-2012,0,,64,50
USW00094728,New York,12-11-2012,0,,66,48
USW00094728,New York,13-11-2012,0.09,,62,40
USW00094728,New York,14-11-2012,0,,47,37
USW00094728,New York,15-11-2012,0,,45,35
USW00094728,New York,16-11-2012,0,,46,38
USW00094728,New York,17-11-2012,0,,51,39
USW00094728,New York,18-11-2012,0,,49,38
USW00094728,New York,19-11-2012,0,,47,37
USW00094728,New York,20-11-2012,0,,51,40
USW00094728,New York,21-11-2012,0,,53,40
USW00094728,New York,22-11-2012,0,,54,41
USW00094728,New York,23-11-2012,0.01,,56,43
USW00094728,New York,24-11-2012,0,,50,35
USW00094728,New York,25-11-2012,0,,40,33
USW00094728,New York,26-11-2012,0,,48,36
USW00094728,New York,27-11-2012,0.53,,42,34
USW00094728,New York,28-11-2012,0,,41,34
USW00094728,New York,29-11-2012,0,,43,34
USW00094728,New York,30-11-2012,0,,46,38
USW00094728,New York,01-12-2012,0,,41,36
USW00094728,New York,02-12-2012,0.04,,52,41
USW00094728,New York,03-12-2012,0,,60,49
USW00094728,New York,04-12-2012,0.07,,62,47
USW00094728,New York,05-12-2012,0,,58,35
USW00094728,New York,06-12-2012,0,,40,29
USW00094728,New York,07-12-2012,0.14,,46,35
